TXKEY,Class
T62520,0
T279515,0
T168382,0
T73606,0
T92584,0
T206604,0
T28369,0
T221054,0
T263558,0
T49407,0
T51121,0
T279569,0
T176451,0
T264080,0
T105704,0
T284246,0
T271337,0
T205788,0
T201432,0
T62146,0
T268775,0
T255869,0
T261877,0
T187868,0
T239897,0
T170844,0
T212943,0
T262041,0
T273439,0
T91964,0
T16260,0
T222949,0
T130170,0
T257134,0
T207854,0
T263901,0
T143802,0
T213630,0
T67227,0
T181214,0
T273327,0
T167649,0
T193763,0
T177895,0
T261943,0
T145227,0
T244662,0
T206930,0
T223098,0
T248577,0
T224025,0
T62548,0
T104406,0
T273331,0
T283004,0
T249872,0
T209283,0
T224589,0
T241167,0
T235405,0
T12499,0
T54330,0
T254425,0
T282203,0
T168040,0
T166964,0
T19374,0
T193879,0
T147064,0
T281127,0
T207377,0
T254816,0
T120648,0
T240051,0
T222264,0
T281001,0
T191801,0
T207500,0
T216272,0
T203050,0
T138231,0
T259117,0
T26832,0
T230579,0
T277331,0
T53629,0
T213746,0
T214037,0
T174357,0
T273312,0
T214812,0
T157012,0
T167399,0
T92198,0
T98684,0
T177506,0
T175272,0
T176606,0
T130577,0
T211471,0
T56584,0
T79896,0
T209873,0
T193854,0
T242726,0
T11465,0
T225083,0
T258293,0
T59127,0
T198311,0
T259131,0
T134150,0
T284684,0
T202144,0
T130563,0
T36751,0
T17931,0
T235507,0
T222172,0
T267775,0
T272112,0
T194894,0
T201792,0
T254903,0
T70821,0
T79874,0
T65702,0
T270160,0
T243123,0
T255931,0
T11300,0
T225348,0
T28328,0
T247795,0
T146945,0
T271827,0
T222897,0
T56561,0
T60147,0
T51528,0
T229398,0
T165259,0
T269556,0
T38640,0
T272760,0
T15416,0
T254806,0
T254803,0
T197174,0
T63506,0
T33843,0
T23953,0
T52004,0
T245840,0
T89875,0
T213446,0
T192607,0
T194156,0
T65206,0
T134700,0
T247819,0
T44989,0
T250063,0
T2475,0
T75504,0
T190921,0
T260704,0
T205565,0
T133387,0
T248507,0
T66780,0
T103060,0
T23807,0
T239303,0
T173302,0
T208495,0
T266600,0
T110875,0
T116386,0
T220859,0
T104215,0
T196119,0
T205123,0
T124277,0
T201703,0
T199121,0
T58881,0
T15877,0
T12225,0
T255472,0
T167556,0
T244596,0
T257438,0
T134632,0
T263835,0
T28691,0
T128020,0
T253589,0
T225783,0
T221723,0
T43190,0
T185754,0
T193445,0
T162700,0
T245498,0
T266400,0
T270867,0
T51719,0
T262760,0
T256014,0
T240743,0
T202773,0
T247223,0
T230237,0
T47274,0
T137914,0
T226314,0
T249423,0
T31034,0
T171825,0
T107652,0
T181840,0
T48435,0
T251290,0
T195068,0
T120672,0
T236208,0
T143041,0
T44944,0
T97625,0
T61610,0
T235467,0
T278490,0
T117061,0
T270161,0
T233164,0
T282253,0
T241644,0
T249324,0
T61022,0
T104421,0
T145866,0
T48164,0
T10497,0
T105808,0
T249800,0
T156542,0
T111916,0
T237783,0
T12021,0
T203519,0
T126854,0
T96129,0
T59496,0
T34992,0
T224505,0
T268933,0
T234750,0
T125517,0
T181844,0
T19884,0
T59322,0
T281501,0
T168080,0
T275023,0
T162021,0
T252262,0
T213418,0
T15773,0
T222531,0
T283731,0
T97439,0
T62712,0
T123959,0
T232923,0
T30801,0
T126705,0
T221294,0
T89448,0
T35567,0
T75386,0
T271310,0
T199821,0
T74140,0
T168111,0
T272944,0
T247135,0
T119085,0
T230435,0
T281278,0
T263840,0
T80332,0
T232273,0
T232788,0
T284778,0
T256138,0
T191735,0
T19522,0
T224688,0
T276452,0
T14681,0
T238217,0
T234669,0
T165301,0
T231953,0
T177790,0
T237320,0
T242947,0
T278167,0
T186836,0
T273382,0
T262440,0
T39826,0
T148413,0
T272002,0
T153453,0
T275250,0
T278136,0
T202520,0
T69659,0
T191258,0
T228510,0
T177565,0
T244281,0
T281789,0
T216865,0
T228164,0
T215413,0
T195690,0
T235198,0
T248842,0
T233970,0
T147143,0
T251554,0
T272052,0
T162284,0
T200035,0
T185964,0
T283071,0
T21341,0
T280363,0
T136694,0
T136080,0
T279895,0
T33542,0
T221136,0
T283699,0
T258399,0
T260002,0
T63747,0
T153336,0
T221965,0
T41846,0
T17529,0
T217437,0
T19061,0
T193263,0
T161235,0
T168,0
T277852,0
T276589,0
T69246,0
T27391,0
T279681,0
T113682,0
T29730,0
T38894,0
T88066,0
T223922,0
T273333,0
T239141,0
T75404,0
T239172,0
T149452,0
T65152,0
T258033,0
T70202,0
T9966,0
T234194,0
T126457,0
T245993,0
T103780,0
T55516,0
T112571,0
T170455,0
T204778,0
T282614,0
T207570,0
T249264,0
T284673,0
T262548,0
T215647,0
T282525,0
T134838,0
T173178,0
T264821,0
T76647,0
T202830,0
T22820,0
T151880,0
T213110,0
T277301,0
T218714,0
T280378,0
T40020,0
T268341,0
T13406,0
T217804,0
T122418,0
T148955,0
T174026,0
T242294,0
T262571,0
T76479,0
T159447,0
T159446,0
T89346,0
T212490,0
T203868,0
T241863,0
T56615,0
T119502,0
T228907,0
T248749,0
T193878,0
T248774,0
T57147,0
T180286,0
T79070,0
T241245,0
T35368,0
T264596,0
T159444,0
T30897,0
T199347,0
T122060,0
T244680,0
T61750,0
T15232,0
T40547,0
T196530,0
T134891,0
T50304,0
T48091,0
T211977,0
T215694,0
T208654,0
T43548,0
T143412,0
T199431,0
T205819,0
T55370,0
T113406,0
T230499,0
T13472,0
T279246,0
T82032,0
T179937,0
T96453,0
T276820,0
T216137,0
T214712,0
T34890,0
T114919,0
T96503,0
T223730,0
T39913,0
T203706,0
T184028,0
T59068,0
T6531,0
T217125,0
T218759,0
T24372,0
T129603,0
T110827,0
T107030,0
T224416,0
T255515,0
T276735,0
T44041,0
T170532,0
T58051,0
T223862,0
T264066,0
T216293,0
T119753,0
T246393,0
T284198,0
T39799,0
T88979,0
T206553,0
T178527,0
T201610,0
T204615,0
T268508,0
T200403,0
T277618,0
T211602,0
T174981,0
T281936,0
T171167,0
T252134,0
T216568,0
T39378,0
T250848,0
T226963,0
T251040,0
T11824,0
T102492,0
T189784,0
T165024,0
T76732,0
T84217,0
T246101,0
T212521,0
T118998,0
T1188,0
T135720,0
T259253,0
T281250,0
T25393,0
T268694,0
T199480,0
T148158,0
T99485,0
T85826,0
T217412,0
T252521,0
T199418,0
T109952,0
T43379,0
T167503,0
T53368,0
T51369,0
T89388,0
T206897,0
T239638,0
T253475,0
T241652,0
T280083,0
T214619,0
T129471,0
T237815,0
T148159,0
T38140,0
T273103,0
T18059,0
T39364,0
T120844,0
T163455,0
T238120,0
T233767,0
T258919,0
T111208,0
T243346,0
T218423,0
T235679,0
T231617,0
T179987,0
T228835,0
T148268,0
T266438,0
T96626,0
T219603,0
T271140,0
T50502,0
T193273,0
T109508,0
T197227,0
T241079,0
T215370,0
T138859,0
T156381,0
T194389,0
T57155,0
T74999,0
T253894,0
T143791,0
T166220,0
T129044,0
T34622,0
T210140,0
T68237,0
T245360,0
T174293,0
T169045,0
T206130,0
T102592,0
T279862,0
T277418,0
T239507,0
T110957,0
T215403,0
T22840,0
T277022,0
T267770,0
T255083,0
T194841,0
T231471,0
T266090,0
T219820,0
T276480,0
T70048,0
T56447,0
T284476,0
T177093,0
T194724,0
T164798,0
T247636,0
T192743,0
T201161,0
T248044,0
T55233,0
T232412,0
T63705,0
T102945,0
T93270,0
T125659,0
T179367,0
T170277,0
T81328,0
T192125,0
T184933,0
T73207,0
T77974,0
T106296,0
T142335,0
T272201,0
T243781,0
T247300,0
T233061,0
T74727,0
T257288,0
T156873,0
T76676,0
T97768,0
T282012,0
T284516,0
T42369,0
T251118,0
T68923,0
T51132,0
T242316,0
T105676,0
T253041,0
T280519,0
T214112,0
T47097,0
T281540,0
T236687,0
T160732,0
T273778,0
T179030,0
T26245,0
T2897,0
T98806,0
T50108,0
T59388,0
T264800,0
T31585,0
T243768,0
T19449,0
T58060,0
T148027,0
T281515,0
T51602,0
T42293,0
T278799,0
T65641,0
T271369,0
T38457,0
T263715,0
T188400,0
T11017,0
T69180,0
T74451,0
T173653,0
T283076,0
T245710,0
T216837,0
T202635,0
T255069,0
T235515,0
T284408,0
T51239,0
T1660,0
T235037,0
T164602,0
T254536,0
T206203,0
T184703,0
T260056,0
T208658,0
T129567,0
T257470,0
T26690,0
T231991,0
T20855,0
T188468,0
T113043,0
T215350,0
T227467,0
T50420,0
T283089,0
T62238,0
T32309,0
T253890,0
T53055,0
T102795,0
T91871,0
T151310,0
T239305,0
T196532,0
T247113,0
T227544,0
T246901,0
T203144,0
T104222,0
T104217,0
T233333,0
T211881,0
T273578,0
T272776,0
T112692,0
T275029,0
T256671,0
T54617,0
T21626,0
T168923,0
T92334,0
T165534,0
T275930,0
T276351,0
T231730,0
T88295,0
T265420,0
T147323,0
T278166,0
T181846,0
T106928,0
T283354,0
T277789,0
T69600,0
T276520,0
T277358,0
T242763,0
T266516,0
T60637,0
T177025,0
T246586,0
T191466,0
T93873,0
T100483,0
T176309,0
T71171,0
T93837,0
T108165,0
T223939,0
T84410,0
T173262,0
T120992,0
T229685,0
T113627,0
T139861,0
T278576,0
T94715,0
T99128,0
T214096,0
T241821,0
T215837,0
T165205,0
T184099,0
T124509,0
T147353,0
T164628,0
T202596,0
T257342,0
T229700,0
T216481,0
T182198,0
T40343,0
T218618,0
T222466,0
T200980,0
T273838,0
T203040,0
T106901,0
T60288,0
T148232,0
T64470,0
T237124,0
T190902,0
T38433,0
T194715,0
T253617,0
T245,0
T177558,0
T232075,0
T126427,0
T272672,0
T170627,0
T38508,0
T203150,0
T245970,0
T279889,0
T194738,0
T284382,0
T26323,0
T200879,0
T258157,0
T229746,0
T132503,0
T177027,0
T263367,0
T276338,0
T126008,0
T233691,0
T10322,0
T35884,0
T245684,0
T154812,0
T41699,0
T147032,0
T157477,0
T80344,0
T39022,0
T49696,0
T113346,0
T130555,0
T210994,0
T248435,0
T251271,0
T283980,0
T162371,0
T162372,0
T204597,0
T283513,0
T206641,0
T125039,0
T47614,0
T198549,0
T182575,0
T33202,0
T264514,0
T234000,0
T267847,0
T258578,0
T53341,0
T111234,0
T242873,0
T182690,0
T195428,0
T262417,0
T112199,0
T32154,0
T217874,0
T77804,0
T237895,0
T177539,0
T59129,0
T277894,0
T271613,0
T37812,0
T181544,0
T231754,0
T216215,0
T259866,0
T121854,0
T268434,0
T231437,0
T259331,0
T209549,0
T144118,0
T272788,0
T179508,0
T150966,0
T247126,0
T264036,0
T21746,0
T267295,0
T9337,0
T178759,0
T63739,0
T234366,0
T97465,0
T217913,0
T81581,0
T390,0
T205669,0
T107904,0
T147939,0
T232361,0
T226934,0
T260783,0
T170598,0
T265897,0
T245762,0
T203567,0
T246818,0
T138262,0
T186912,0
T64074,0
T88466,0
T282217,0
T194313,0
T250792,0
T166460,0
T229768,0
T133740,0
T172296,0
T279665,0
T278641,0
T133051,0
T280562,0
T42558,0
T190632,0
T143510,0
T179238,0
T216769,0
T137532,0
T60945,0
T86770,0
T190679,0
T105141,0
T231311,0
T78320,0
T229636,0
T70034,0
T42956,0
T173747,0
T46116,0
T284102,0
T238171,0
T66987,0
T67295,0
T263215,0
T69434,0
T99495,0
T48507,0
T276270,0
T271748,0
T70031,0
T267117,0
T256355,0
T425,0
T190413,0
T40325,0
T211985,0
T51566,0
T19627,0
T182485,0
T213942,0
T250046,0
T53707,0
T189209,0
T189060,0
T2358,0
T86009,0
T211766,0
T90875,0
T259633,0
T38286,0
T265735,0
T46625,0
T56469,0
T218411,0
T204995,0
T18362,0
T180753,0
T38921,0
T37344,0
T203669,0
T244867,0
T138418,0
T195769,0
T202360,0
T238755,0
T253579,0
T197064,0
T260115,0
T267012,0
T168501,0
T248128,0
T57153,0
T244956,0
T29535,0
T173014,0
T33306,0
T92221,0
T243627,0
T238578,0
T174130,0
T278948,0
T191540,0
T228570,0
T6958,0
T69370,0
T115925,0
T169269,0
T217189,0
T148530,0
T117292,0
T245307,0
T278613,0
T193249,0
T19588,0
T268620,0
T141302,0
T161204,0
T183839,0
T229238,0
T102263,0
T275796,0
T274520,0
T248710,0
T230803,0
T120388,0
T276311,0
T136961,0
T28932,0
T254031,0
T88591,0
T241360,0
T2809,0
T60265,0
T94955,0
T233850,0
T205856,0
T254477,0
T259525,0
T127962,0
T44448,0
T259013,0
T277924,0
T281592,0
T86711,0
T58396,0
T221205,0
T22584,0
T130640,0
T200006,0
T258029,0
T184466,0
T217199,0
T230241,0
T147884,0
T166096,0
T192416,0
T102800,0
T71355,0
T253735,0
T217245,0
T188791,0
T95742,0
T55486,0
T225074,0
T242823,0
T267082,0
T86686,0
T94045,0
T257860,0
T129057,0
T181919,0
T52576,0
T237345,0
T95735,0
T95736,0
T166471,0
T237461,0
T84106,0
T190067,0
T86576,0
T269492,0
T243153,0
T152158,0
T196406,0
T279557,0
T247104,0
T138813,0
T76860,0
T275432,0
T245655,0
T157154,0
T281006,0
T108721,0
T205941,0
T237642,0
T28899,0
T73905,0
T126951,0
T254467,0
T273777,0
T178969,0
T85143,0
T178615,0
T280223,0
T284117,0
T283512,0
T281296,0
T45052,0
T269932,0
T15211,0
T83096,0
T12566,0
T33095,0
T211323,0
T224691,0
T257809,0
T33401,0
T18405,0
T219303,0
T32547,0
T143115,0
T199987,0
T233531,0
T200382,0
T219831,0
T254817,0
T40725,0
T279439,0
T177132,0
T22974,0
T61473,0
T209718,0
T148207,0
T131093,0
T229171,0
T171571,0
T68185,0
T273412,0
T144863,0
T167169,0
T176703,0
T150002,0
T134476,0
T227161,0
T258804,0
T196867,0
T185728,0
T266133,0
T222913,0
T275058,0
T267637,0
T226937,0
T281674,0
T108043,0
T765,0
T230606,0
T211586,0
T168732,0
T118360,0
T282633,0
T207285,0
T230183,0
T270008,0
T161576,0
T84213,0
T20481,0
T166451,0
T186099,0
T96538,0
T166036,0
T227459,0
T204706,0
T119735,0
T271135,0
T180557,0
T178509,0
T219605,0
T262616,0
T22169,0
T6923,0
T170723,0
T188311,0
T280317,0
T115149,0
T231889,0
T216602,0
T263057,0
T205606,0
T108631,0
T155012,0
T158417,0
T270014,0
T246077,0
T62448,0
T242519,0
T28682,0
T177787,0
T178583,0
T51313,0
T53391,0
T154975,0
T114402,0
T270909,0
T241544,0
T265246,0
T78475,0
T177599,0
T223100,0
T26834,0
T98298,0
T21622,0
T224569,0
T35252,0
T144609,0
T69708,0
T222152,0
T257971,0
T123929,0
T10807,0
T55958,0
T36877,0
T242941,0
T256957,0
T59949,0
T23560,0
T141630,0
T182137,0
T197687,0
T234773,0
T93593,0
T249130,0
T207605,0
T37834,0
T169773,0
T261391,0
T220510,0
T26154,0
T211997,0
T48798,0
T196002,0
T272422,0
T149083,0
T89939,0
T61194,0
T89791,0
T168332,0
T231067,0
T260503,0
T198539,0
T156390,0
T196354,0
T64110,0
T60820,0
T193010,0
T252608,0
T132853,0
T204570,0
T74860,0
T69662,0
T213161,0
T192176,0
T265809,0
T266575,0
T127669,0
T127976,0
T137429,0
T259705,0
T251823,0
T148415,0
T177344,0
T17225,0
T19494,0
T192336,0
T88791,0
T130193,0
T32668,0
T281711,0
T269013,0
T217296,0
T161112,0
T174953,0
T252331,0
T195718,0
T225572,0
T69828,0
T229408,0
T92080,0
T260453,0
T204320,0
T57464,0
T209756,0
T276410,0
T58269,0
T36822,0
T171268,0
T225860,0
T134078,0
T52635,0
T142286,0
T120300,0
T149076,0
T91199,0
T201109,0
T115269,0
T236215,0
T116214,0
T198132,0
T229234,0
T827,0
T81463,0
T184765,0
T249964,0
T18409,0
T127660,0
T280778,0
T64505,0
T247547,0
T69240,0
T166891,0
T199330,0
T282752,0
T249262,0
T190501,0
T190498,0
T259604,0
T260133,0
T149199,0
T282815,0
T190509,0
T190506,0
T110239,0
T222274,0
T221445,0
T190512,0
T279245,0
T257727,0
T203990,0
T47646,0
T254043,0
T236929,0
T264452,0
T244176,0
T256190,0
T25464,0
T218843,0
T176339,0
T219999,0
T204401,0
T181318,0
T127712,0
T256318,0
T163428,0
T112602,0
T194469,0
T245421,0
T178488,0
T171560,0
T1610,0
T270298,0
T199217,0
T131155,0
T268962,0
T155739,0
T201971,0
T212819,0
T238107,0
T31050,0
T276444,0
T140856,0
T64980,0
T120963,0
T281818,0
T160659,0
T3544,0
T227138,0
T111572,0
T170325,0
T178456,0
T249309,0
T85122,0
T177443,0
T204666,0
T251923,0
T148250,0
T35163,0
T261936,0
T236587,0
T200015,0
T188955,0
T229660,0
T264938,0
T148054,0
T156319,0
T260404,0
T267528,0
T67396,0
T145085,0
T167178,0
T184206,0
T173493,0
T246438,0
T215675,0
T57676,0
T135869,0
T280172,0
T141059,0
T130509,0
T238379,0
T31623,0
T93418,0
T127227,0
T184492,0
T182979,0
T218999,0
T240852,0
T111409,0
T272028,0
T260337,0
T234377,0
T152875,0
T233225,0
T242030,0
T91676,0
T92415,0
T67008,0
T166711,0
T170937,0
T58862,0
T124891,0
T278699,0
T270590,0
T112591,0
T283872,0
T215159,0
T242691,0
T67081,0
T217009,0
T281165,0
T75851,0
T145503,0
T279561,0
T263199,0
T279582,0
T197306,0
T117838,0
T193269,0
T232723,0
T182430,0
T272783,0
T214828,0
T60091,0
T125606,0
T6829,0
T174897,0
T31980,0
T106372,0
T84703,0
T245673,0
T255543,0
T117155,0
T43360,0
T91975,0
T130071,0
T78309,0
T173242,0
T244967,0
T138257,0
T72118,0
T117284,0
T67309,0
T138178,0
T12419,0
T184272,0
T203376,0
T68646,0
T187920,0
T51557,0
T207526,0
T125377,0
T173909,0
T268266,0
T235662,0
T205338,0
T240521,0
T801,0
T4530,0
T192941,0
T216600,0
T259426,0
T186979,0
T266259,0
T44638,0
T220925,0
T93948,0
T254935,0
T140668,0
T194010,0
T281155,0
T61525,0
T128630,0
T251025,0
T203537,0
T21566,0
T30043,0
T260538,0
T185119,0
T134172,0
T63334,0
T176101,0
T279179,0
T128802,0
T270696,0
T239170,0
T169706,0
T229501,0
T276387,0
T263855,0
T210370,0
T244517,0
T71064,0
T240580,0
T239293,0
T254685,0
T226972,0
T284675,0
T246738,0
T143165,0
T90852,0
T18687,0
T190246,0
T200112,0
T284699,0
T245982,0
T88854,0
T170363,0
T233820,0
T282980,0
T263218,0
T39451,0
T217330,0
T263153,0
T54985,0
T245017,0
T186062,0
T44741,0
T243407,0
T184475,0
T168140,0
T273287,0
T178681,0
T235788,0
T70943,0
T183456,0
T275762,0
T170923,0
T186308,0
T213988,0
T185790,0
T16138,0
T192102,0
T232231,0
T252574,0
T109963,0
T158338,0
T53709,0
T167708,0
T263111,0
T155910,0
T273427,0
T162814,0
T212780,0
T259823,0
T24841,0
T246549,0
T263591,0
T153621,0
T164865,0
T170355,0
T267169,0
T116508,0
T216349,0
T100758,0
T109626,0
T270875,0
T230678,0
T231372,0
T267086,0
T64271,0
T255758,0
T125400,0
T281780,0
T170742,0
T284725,0
T150559,0
T240655,0
T230228,0
T126238,0
T126239,0
T110380,0
T281550,0
T132662,0
T216937,0
T232316,0
T46427,0
T193837,0
T57872,0
T138791,0
T127766,0
T53387,0
T72398,0
T226092,0
T43130,0
T280999,0
T162999,0
T178217,0
T35109,0
T50157,0
T259562,0
T274330,0
T281265,0
T208812,0
T282349,0
T150589,0
T225568,0
T277964,0
T248097,0
T69385,0
T41873,0
T281492,0
T133609,0
T136945,0
T270915,0
T99299,0
T85666,0
T140466,0
T284772,0
T171208,0
T250340,0
T52292,0
T190562,0
T212758,0
T176209,0
T53206,0
T6037,0
T186098,0
T162645,0
T282718,0
T170441,0
T103513,0
T282881,0
T189665,0
T171953,0
T65921,0
T157900,0
T70471,0
T44279,0
T151249,0
T81119,0
T214997,0
T243828,0
T244488,0
T53478,0
T142009,0
T123358,0
T65441,0
T267441,0
T174835,0
T257281,0
T284329,0
T282863,0
T159180,0
T144699,0
T134430,0
T170851,0
T185699,0
T144114,0
T202817,0
T127088,0
T221630,0
T277649,0
T280757,0
T279118,0
T206936,0
T229836,0
T67278,0
T243632,0
T112951,0
T102345,0
T49998,0
T259232,0
T145384,0
T211171,0
T2995,0
T73627,0
T213622,0
T109506,0
T185919,0
T225373,0
T238268,0
T123572,0
T240010,0
T282249,0
T274074,0
T38157,0
T63055,0
T183172,0
T119968,0
T244857,0
T135678,0
T214380,0
T165594,0
T227911,0
T140653,0
T166280,0
T24121,0
T201144,0
T76524,0
T65379,0
T243030,0
T186786,0
T284361,0
T220776,0
T234137,0
T243437,0
T143686,0
T84463,0
T194213,0
T31443,0
T191134,0
T137359,0
T230838,0
T223417,0
T167656,0
T229606,0
T151234,0
T21650,0
T213565,0
T241090,0
T193302,0
T215862,0
T148199,0
T24560,0
T71978,0
T225200,0
T9033,0
T103519,0
T218592,0
T244936,0
T240665,0
T154805,0
T135531,0
T134038,0
T274785,0
T243290,0
T262278,0
T195178,0
T253901,0
T57245,0
T147488,0
T165584,0
T50599,0
T195486,0
T269565,0
T272526,0
T281090,0
T281331,0
T218444,0
T15993,0
T269183,0
T17822,0
T195089,0
T23336,0
T127944,0
T95117,0
T278117,0
T161748,0
T59854,0
T244064,0
T253689,0
T184165,0
T148166,0
T254304,0
T215059,0
T202032,0
T235500,0
T115467,0
T61439,0
T208034,0
T81480,0
T38890,0
T251927,0
T253724,0
T207717,0
T268451,0
T123438,0
T44699,0
T244369,0
T71942,0
T258180,0
T260495,0
T262037,0
T202538,0
T155340,0
T17870,0
T181032,0
T236386,0
T225882,0
T77301,0
T277690,0
T273110,0
T12665,0
T200404,0
T142728,0
T144941,0
T27501,0
T126615,0
T229800,0
T280858,0
T167092,0
T236175,0
T175409,0
T199005,0
T180084,0
T155049,0
T13372,0
T282102,0
T131090,0
T66646,0
T281161,0
T255694,0
T3874,0
T196263,0
T264609,0
T139516,0
T178951,0
T183791,0
T280823,0
T112364,0
T54698,0
T270884,0
T49198,0
T268788,0
T50044,0
T138884,0
T139433,0
T265588,0
T283676,0
T231383,0
T233966,0
T163297,0
T209452,0
T158998,0
T150018,0
T169930,0
T214779,0
T169249,0
T60323,0
T148490,0
T104271,0
T141220,0
T53634,0
T279475,0
T200496,0
T175480,0
T195494,0
T274779,0
T103841,0
T214840,0
T114447,0
T256181,0
T275237,0
T281477,0
T163989,0
T268376,0
T215682,0
T198567,0
T48061,0
T243166,0
T164799,0
T236981,0
T275881,0
T42377,0
T123968,0
T244025,0
T282496,0
T220628,0
T153741,0
T143291,0
T106610,0
T193356,0
T274596,0
T222294,0
T275483,0
T119770,0
T208183,0
T245261,0
T254021,0
T56430,0
T202499,0
T128072,0
T254973,0
T259281,0
T155989,0
T115132,0
T283592,0
T209939,0
T109642,0
T231543,0
T271222,0
T242631,0
T75333,0
T139045,0
T237314,0
T17328,0
T256349,0
T241866,0
T90540,0
T113002,0
T95684,0
T185887,0
T227049,0
T75443,0
T144470,0
T72547,0
T150475,0
T21947,0
T210485,0
T244525,0
T149304,0
T192268,0
T192147,0
T45599,0
T172117,0
T257602,0
T277222,0
T62765,0
T143160,0
T184884,0
T198453,0
T226846,0
T238540,0
T155086,0
T261986,0
T109830,0
T30671,0
T178253,0
T170148,0
T257239,0
T283365,0
T234538,0
T226610,0
T201686,0
T149277,0
T109811,0
T284473,0
T127993,0
T183965,0
T58242,0
T271083,0
T189586,0
T187930,0
T197192,0
T142841,0
T87404,0
T224964,0
T87919,0
T265301,0
T191029,0
T169369,0
T229167,0
T34578,0
T63708,0
T46610,0
T262820,0
T152988,0
T146087,0
T246720,0
T237249,0
T80693,0
T255421,0
T188755,0
T89913,0
T77411,0
T199165,0
T211943,0
T213932,0
T210245,0
T199455,0
T61125,0
T197127,0
T61444,0
T138071,0
T167653,0
T155651,0
T271432,0
T229645,0
T189222,0
T211789,0
T261051,0
T260766,0
T244324,0
T90037,0
T243212,0
T257758,0
T192825,0
T173234,0
T276863,0
T257571,0
T159442,0
T103892,0
T244839,0
T1892,0
T89464,0
T244465,0
T16362,0
T253622,0
T109384,0
T251176,0
T216639,0
T182811,0
T44221,0
T201318,0
T212104,0
T200385,0
T8975,0
T208688,0
T178843,0
T229638,0
T77853,0
T19372,0
T14425,0
T226162,0
T207079,0
T283308,0
T245817,0
T249386,0
T235482,0
T172425,0
T223765,0
T216311,0
T221270,0
T270667,0
T59101,0
T42231,0
T271360,0
T258737,0
T209105,0
T207562,0
T260869,0
T185431,0
T252171,0
T13739,0
T70342,0
T253978,0
T223936,0
T256273,0
T159212,0
T74492,0
T167002,0
T84868,0
T259925,0
T224554,0
T230746,0
T166900,0
T123551,0
T254265,0
T135450,0
T219987,0
T225614,0
T245199,0
T191824,0
T277216,0
T142228,0
T211098,0
T65585,0
T238292,0
T81917,0
T266890,0
T257654,0
T16248,0
T276978,0
T76566,0
T203729,0
T200250,0
T183080,0
T149031,0
T257381,0
T138166,0
T155406,0
T169987,0
T249999,0
T103861,0
T273294,0
T281576,0
T279082,0
T173787,0
T175902,0
T269386,0
T84580,0
T7252,0
T220113,0
T142979,0
T192319,0
T245896,0
T7213,0
T205738,0
T234741,0
T133557,0
T203972,0
T78872,0
T246897,0
T86136,0
T280889,0
T270720,0
T104664,0
T219588,0
T272279,0
T214183,0
T12646,0
T273488,0
T130900,0
T9374,0
T82295,0
T144836,0
T125349,0
T78855,0
T223197,0
T199161,0
T50344,0
T189063,0
T146477,0
T60649,0
T175600,0
T228682,0
T171686,0
T273512,0
T70276,0
T80624,0
T181829,0
T146307,0
T264718,0
T261025,0
T220094,0
T187464,0
T141330,0
T143026,0
T282293,0
T166490,0
T178813,0
T122099,0
T207710,0
T204141,0
T32548,0
T245127,0
T209554,0
T79726,0
T258075,0
T226061,0
T269195,0
T15859,0
T239386,0
T133983,0
T98504,0
T230546,0
T217816,0
T187656,0
T215752,0
T261651,0
T238596,0
T25910,0
T222029,0
T169560,0
T277751,0
T237790,0
T214103,0
T102145,0
T270926,0
T255270,0
T256119,0
T207603,0
T117518,0
T238242,0
T259179,0
T157007,0
T162617,0
T217770,0
T96647,0
T223989,0
T96516,0
T184962,0
T180161,0
T263067,0
T274598,0
T162348,0
T245333,0
T205914,0
T238800,0
T280821,0
T207529,0
T216635,0
T214955,0
T257360,0
T93302,0
T187730,0
T38312,0
T88191,0
T155402,0
T121415,0
T227893,0
T80586,0
T224605,0
T260346,0
T189719,0
T266337,0
T15473,0
T126240,0
T141196,0
T34543,0
T236988,0
T5846,0
T221867,0
T225809,0
T248030,0
T175946,0
T177437,0
T106675,0
T271186,0
T71121,0
T249182,0
T158810,0
T85509,0
T214625,0
T189139,0
T232351,0
T86437,0
T159920,0
T168828,0
T248685,0
T222472,0
T179500,0
T279867,0
T87745,0
T176295,0
T283785,0
T227941,0
T246878,0
T162381,0
T204562,0
T157014,0
T53828,0
T109768,0
T236066,0
T147564,0
T220879,0
T65560,0
T181495,0
T279102,0
T110661,0
T270987,0
T177813,0
T114352,0
T197894,0
T69621,0
T129157,0
T142855,0
T6464,0
T275097,0
T90454,0
T151171,0
T52683,0
T245243,0
T270805,0
T155064,0
T241159,0
T225169,0
T263282,0
T145836,0
T280783,0
T165518,0
T127395,0
T209728,0
T242936,0
T282875,0
T184813,0
T25820,0
T217610,0
T247667,0
T183995,0
T182038,0
T224240,0
T136943,0
T151837,0
T273114,0
T147139,0
T150013,0
T141484,0
T241131,0
T22054,0
T36912,0
T30448,0
T86036,0
T210128,0
